post_id,post_text,category,react_likes,react_love,react_haha,react_sad,react_wow,react_angry,number of comments,positive sent,negative sent,neutral sent,anger,fear,sad,happy,neutral,avg words in comments,median words in comments
25604775729_10156801116465730,Als Hobbytänzer „Freddy Klettwitz“ holte sich Detlef D! Soost Tipps bei Nachwuchstänzern  um selbst Coach zu werden. Dabei verwandelte er sich angeblich „bis zur Unkenntlichkeit“. Doch er flog sofort auf.,Alltag&Skurriles,386,3,762,3,4,15,462,18.83116883116883,30.952380952380953,50.21645021645022,12.337662337662337,2.5974025974025974,2.813852813852814,42.20779220779221,40.04329004329004,9.101731601731602,7.0
25604775729_10156801167730730,Anzahl Tore Cristiano Ronaldo in dieser CL-Saison: ⚽⚽⚽⚽⚽⚽⚽⚽⚽⚽⚽⚽,Alltag&Skurriles,1566,78,21,2,6,9,188,25.0,33.51063829787234,41.48936170212766,11.702127659574469,4.787234042553192,3.723404255319149,40.42553191489362,39.361702127659576,12.356382978723405,8.0
25604775729_10156801186395730,... dann zerrte er das Mädchen zu einer nahegelegenen Sitzbank. Er setzte sich  zog das Kind an sich heran und berührte sie während der Umarmung in unsittlicher Weise!,Straftat,91,0,0,25,7,479,142,26.760563380281692,48.59154929577465,24.64788732394366,21.12676056338028,6.338028169014085,10.56338028169014,17.6056338028169,44.36619718309859,22.887323943661972,16.0
25604775729_10156801747595730,Blackberry klagt in den USA wegen angeblicher Patentverstöße gegen die Messenger von Facebook. digital smartphone und tablet blackberry blackberry verklagt facebook und whatsapp,Alltag&Skurriles,21,2,8,1,4,0,5,20.0,40.0,40.0,60.0,0.0,0.0,0.0,40.0,12.4,13.0
25604775729_10156801752555730,Könnt Ihr erraten  wer ihn ablöst …?,Alltag&Skurriles,369,3,33,11,30,3,368,25.0,32.33695652173913,42.66304347826087,14.402173913043478,3.532608695652174,10.869565217391305,17.934782608695652,53.26086956521739,15.55163043478261,9.0
25604775729_10156802350840730,Die Piloten saßen im Flieger und merkten nichts!,Alltag&Skurriles,969,11,189,3,124,7,307,23.127035830618894,14.98371335504886,61.88925081433225,4.5602605863192185,3.9087947882736156,3.583061889250814,25.407166123778502,62.54071661237785,6.0,4.0
25604775729_10156802356615730,Mareike Spaleck bringt die Kandidaten bei The Biggest Loser - SAT.1 in Form. Ihre eigenen Kurven zeigt sie jetzt im Playboy Deutschland!,Gesellschaft/Ethik/Politik,629,24,12,0,41,0,64,37.5,23.4375,39.0625,9.375,0.0,3.125,51.5625,35.9375,8.8125,6.0
25604775729_10156802364790730,Die Kandidatinnen bekommen zwischen 700 und 4.000 Euro. Er dagegen sahnt richtig fett ab!,Alltag&Skurriles,140,0,26,5,2,10,106,30.18867924528302,21.69811320754717,48.113207547169814,13.20754716981132,2.830188679245283,6.60377358490566,41.509433962264154,35.84905660377358,11.716981132075471,10.0
25604775729_10156802470455730,Klaus Mocha verließ das Rhein-Maas-Krankenhaus im Glauben  seine Mutter sei versorgt. Doch da begann der Albtraum für die 83-Jährige.,Alltag&Skurriles,40,0,0,124,16,378,118,28.8135593220339,52.54237288135593,18.64406779661017,17.796610169491526,16.949152542372882,19.491525423728813,12.711864406779661,33.05084745762712,29.966101694915253,19.0
25604775729_10156802536265730,Es hat nichts damit zu tun  ob die Eier kaputt sein könnten. Ein Supermarkt-Kassierer verrät den wahren Grund.,Gesellschaft/Ethik/Politik,279,2,39,2,11,0,154,22.727272727272727,35.064935064935064,42.20779220779221,11.03896103896104,3.896103896103896,7.792207792207792,37.01298701298701,40.25974025974026,18.142857142857142,13.0
25604775729_10156802546860730,Ach  das schneide ich einfach weg  das kann ich noch essen. Macht das bloß nicht!,Liebe&Freundschaft,425,0,78,1,111,5,812,12.192118226600986,16.502463054187192,71.30541871921183,4.556650246305419,5.172413793103448,3.8177339901477834,25.36945812807882,61.083743842364534,6.886699507389163,3.0
25604775729_10156802583390730,Die Staatsanwältin: „Die Geschädigte wurde von allen Angeklagten vergewaltigt. Keiner nutzte ein Kondom.“ regional sachsen anhalt vergewaltigung vier fluechtlinge als vergewaltiger vor gericht,Straftat,407,1,23,211,31,5599,3530,23.597733711048157,44.27762039660057,32.124645892351275,35.32577903682719,8.385269121813032,10.19830028328612,9.06515580736544,37.02549575070822,21.756657223796033,13.0
25604775729_10156802593560730,Bei der Liste der reichsten Menschen ist Donald J. Trump tief gefallen – um 200 Plätze. Was ihm aber noch mehr weh tun wird: wie krass sich sein Vermögen reduziert hat.,Gesellschaft/Ethik/Politik,99,2,47,0,1,0,145,49.6551724137931,30.344827586206897,20.0,28.96551724137931,5.517241379310345,6.206896551724138,24.137931034482758,35.172413793103445,20.910344827586208,17.0
25604775729_10156802596715730,Leider bei weitem nicht der einzige Fall im Erlebnisbad.,Alltag&Skurriles,166,0,2,23,7,395,382,24.083769633507853,35.86387434554974,40.05235602094241,21.20418848167539,7.591623036649215,8.900523560209423,15.706806282722512,46.596858638743456,18.63612565445026,11.0
25604775729_10156802641280730,Wenn der Urknall der Anfang aller Existenz war  was genau war davor? 😱,Alltag&Skurriles,303,2,24,1,19,2,238,24.789915966386555,37.81512605042017,37.39495798319328,13.865546218487395,18.48739495798319,7.983193277310924,23.529411764705884,36.134453781512605,21.705882352941178,11.0
25604775729_10156802714735730,Er schaffte es von ganz unten zum größten Autohändler der Arabischen Emirate  ist heute steinreich. Und er hat Tipps  wie jeder das schaffen kann.,Alltag&Skurriles,130,0,8,1,2,2,129,34.883720930232556,27.131782945736433,37.98449612403101,20.930232558139537,3.10077519379845,4.651162790697675,17.05426356589147,54.263565891472865,13.767441860465116,8.0
25604775729_10156802746210730,Es ist einer der besten Filme der letzten Jahre und das vor allem aus einem Grund!,Alltag&Skurriles,231,0,5,18,4,56,224,24.107142857142858,41.517857142857146,34.375,18.303571428571427,9.821428571428571,19.196428571428573,19.196428571428573,33.482142857142854,18.892857142857142,12.5
25604775729_10156802773820730,Die Bilder sprechen Bände...,Gesellschaft/Ethik/Politik,439,6,29,0,13,1,142,26.056338028169016,40.140845070422536,33.80281690140845,21.12676056338028,7.042253521126761,7.042253521126761,38.732394366197184,26.056338028169016,13.922535211267606,10.0
25604775729_10156802800850730,Am Wochenende werden es bis zu 20 Grad! 😍,Alltag&Skurriles,161,13,4,5,26,0,34,26.470588235294116,26.470588235294116,47.05882352941177,14.705882352941176,5.882352941176471,5.882352941176471,32.35294117647059,41.1764705882353,17.029411764705884,9.0
25604775729_10156802949595730,Eure Meinung?,Gesellschaft/Ethik/Politik,155,7,17,0,3,1,924,16.341991341991342,25.541125541125542,58.116883116883116,5.51948051948052,4.112554112554113,1.1904761904761905,34.84848484848485,54.32900432900433,6.9145021645021645,4.0
25604775729_10156803104445730,Die Sache klingt vollkommen absurd  aber sie ist ganz einfach zu erklären.,Gesellschaft/Ethik/Politik,655,2,852,2,122,0,377,19.628647214854112,23.076923076923077,57.294429708222815,3.713527851458886,4.244031830238727,2.6525198938992043,46.94960212201592,42.44031830238727,8.517241379310345,6.0
25604775729_10156803108840730,Ohne Grund gingen sie auf die beiden los  traten und schlugen sie bewusstlos. Dann flüchteten die Täter. regional muenchen fahndungsfoto fahndung schlaeger,Straftat,183,6,18,32,17,832,541,26.617375231053604,35.85951940850277,37.52310536044362,22.55083179297597,6.654343807763401,10.536044362292051,17.005545286506468,43.253234750462106,13.517560073937153,9.0
25604775729_10156803113200730,Es liegt nicht an der Farbe.,Gesellschaft/Ethik/Politik,130,0,5,0,4,0,78,16.666666666666668,46.15384615384615,37.17948717948718,33.333333333333336,3.8461538461538463,7.6923076923076925,16.666666666666668,38.46153846153846,12.179487179487179,10.5
25604775729_10156803225670730,Ein Baby hatte Rippenbrüche  alle neun Kinder waren von Läusen befallen  lebten im Dreck. Zum Frühstück gab es Gummibärchen und ungekochte Nudeln. Die Eltern werden jetzt per Haftbefehl gesucht.,Alltag&Skurriles,179,1,2,339,24,1641,300,18.333333333333332,44.0,37.666666666666664,25.333333333333332,15.333333333333334,25.666666666666668,5.0,28.666666666666668,18.9,11.0
25604775729_10156803227795730,Das Leben der Schalke-Stars spielt sich vor allem in Düsseldorf ab. sport fussball schalke vor spielen gehts in den schalke bunker,Alltag&Skurriles,22,2,0,0,4,0,10,0.0,30.0,70.0,10.0,0.0,0.0,30.0,60.0,11.5,4.0
25604775729_10156803304225730,Wegen Sprengstoffanschlägen auf Asylheime und politische Gegner in Sachsen sind acht Mitglieder der rechtsextremen Gruppe Freital heute verurteilt worden.,Gesellschaft/Ethik/Politik,47,0,5,2,9,3,127,24.409448818897637,49.60629921259842,25.984251968503937,34.645669291338585,3.937007874015748,6.299212598425197,7.874015748031496,47.24409448818898,21.968503937007874,14.0
25604775729_10156803524960730,Geht das auch in sexy? 🦄🤣,Alltag&Skurriles,43,0,24,1,1,0,20,20.0,35.0,45.0,20.0,5.0,10.0,25.0,40.0,8.5,6.5
25604775729_10156803550870730,Sie waren auf dem Weg ihren zwei Monate alten Sohn taufen zu lassen. Doch dann starb die junge  5-köpfige Familie bei dem tragischen Unfall.,Straftat,104,0,0,471,7,65,91,17.582417582417584,54.94505494505494,27.47252747252747,25.274725274725274,9.89010989010989,21.978021978021978,10.989010989010989,31.86813186813187,22.703296703296704,14.0
25604775729_10156803562515730,Für den Fahrer des völlig zerstörten Wagens kam jede Hilfe zu spät.,Alltag&Skurriles,93,0,0,230,21,15,86,29.069767441860463,43.02325581395349,27.906976744186046,27.906976744186046,6.976744186046512,11.627906976744185,15.116279069767442,38.372093023255815,30.22093023255814,20.5
25604775729_10156803606325730,Wo früher die Bagger am Werk waren  sollen bald die Touristen planschen. 🏊‍♂️🏖️,Alltag&Skurriles,578,15,1,0,23,0,57,26.31578947368421,15.789473684210526,57.89473684210526,0.0,7.017543859649122,3.508771929824561,45.6140350877193,43.85964912280702,6.473684210526316,4.0
25604775729_10156803611560730,😂😂😂 regional duesseldorf dhl anleitung fuer paket boten,Alltag&Skurriles,2944,13,2376,44,19,10,766,23.62924281984334,30.93994778067885,45.43080939947781,12.793733681462141,3.0026109660574414,5.7441253263707575,37.989556135770236,40.469973890339425,19.304177545691907,9.0
25604775729_10156803779455730,Der 60-Jährige hatte sich ausgesperrt. Was er daraufhin versuchte  hätte er lieber lassen sollen …,Straftat,31,0,38,2,7,0,60,18.333333333333332,25.0,56.666666666666664,5.0,8.333333333333334,6.666666666666667,33.333333333333336,46.666666666666664,6.7,6.0
25604775729_10156803818830730,Am 14. März soll Angela Merkel vom Bundestag zum vierten Mal zur Kanzlerin gewählt werden – und Deutschland endlich wieder eine beschlussfähige Regierung bekommen.,Gesellschaft/Ethik/Politik,62,4,45,8,1,302,318,25.471698113207548,37.106918238993714,37.42138364779874,29.559748427672957,4.40251572327044,11.0062893081761,19.81132075471698,35.22012578616352,18.449685534591193,11.0
25604775729_10156803911195730,Am Donnerstag beginnt der Prozess gegen Peter Madsen. Der Fall ist bis heute spektakulär wie rätselhaft.,Alltag&Skurriles,46,1,0,21,5,76,20,20.0,50.0,30.0,35.0,10.0,20.0,5.0,30.0,9.8,8.0
25604775729_10156803915895730,In der Nacht hat es im Norden und Nordosten geschneit  doch der Schnee wird nicht lange liegen bleiben. Denn die  Temperaturen werden steigen! 😎 video clip fruehling wetter erst schnee dann fruehling,Alltag&Skurriles,44,1,2,3,4,1,9,44.44444444444444,22.22222222222222,33.333333333333336,0.0,11.11111111111111,11.11111111111111,11.11111111111111,66.66666666666667,9.555555555555555,7.0
25604775729_10156803959390730,„Seid ihr alle gut drauf!!!!?“ 😂,Alltag&Skurriles,100,3,36,0,0,8,43,23.25581395348837,46.51162790697674,30.232558139534884,13.953488372093023,9.30232558139535,9.30232558139535,41.86046511627907,25.58139534883721,12.581395348837209,10.0
25604775729_10156803998425730,Der Torjäger hat nicht nur einen goldenen Fuß  sondern auch ein goldenes Herz. 🙏💛,Alltag&Skurriles,1699,147,0,1,14,0,71,45.070422535211264,15.492957746478874,39.436619718309856,15.492957746478874,0.0,5.633802816901408,38.028169014084504,40.84507042253521,7.732394366197183,5.0
25604775729_10156804006110730,Ausgangssituation war die Klage einer muslimischen Jura-Studentin in Bayern. Sie wurde von der Richterbank in den Zuschauerraum verwiesen. regional muenchen muenchen urteil kopftuch streit,Gesellschaft/Ethik/Politik,2426,137,80,3,6,34,842,31.59144893111639,44.89311163895487,23.51543942992874,28.147268408551067,8.076009501187649,6.175771971496437,14.726840855106888,42.87410926365796,29.350356294536816,19.0
25604775729_10156804045440730,Im Europavergleich landet die Ortschaft sogar noch vor Dro­gen­zen­tren wie Ams­ter­dam oder Frank­furt! 😱 Was geht denn da bei euch?,Alltag&Skurriles,297,2,128,6,32,5,169,23.076923076923077,20.118343195266274,56.80473372781065,7.6923076923076925,1.7751479289940828,2.366863905325444,39.64497041420118,48.5207100591716,8.1301775147929,6.0
25604775729_10156804109845730,Bei diesem Deal hat er gut Lachen! Letzte Woche wurde bekannt  dass Stefan Raab (51) bei Brainpool aussteigt.,Alltag&Skurriles,83,4,2,0,5,12,42,35.714285714285715,26.19047619047619,38.095238095238095,23.80952380952381,0.0,4.761904761904762,19.047619047619047,52.38095238095238,12.738095238095237,9.5
25604775729_10156804199930730,Ganz neu unter den Reichsten ist Tobias „Tobi“ Lütke (37). Der Mann aus Koblenz eifert sogar dem Platz 1 der Liste nach.,Alltag&Skurriles,217,3,2,0,7,3,79,35.44303797468354,30.379746835443036,34.177215189873415,20.253164556962027,5.063291139240507,12.658227848101266,27.848101265822784,34.177215189873415,17.658227848101266,11.0
25604775729_10156804240100730,Er soll unglücklich vom Sofa gefallen sein. Allerdings passen die tödlichen Verletzungen des Jungen eher zu einem Schütteltrauma  als zu einem Sturz.,Straftat,72,1,0,164,9,1396,401,21.44638403990025,57.1072319201995,21.44638403990025,34.66334164588529,14.962593516209477,20.199501246882793,6.483790523690773,23.69077306733167,24.802992518703242,17.0
25604775729_10156804276305730,Und Daniel Völz hat ihr tatsächlich schon die drei magischen Worte gesagt! Das gab s noch nie 💖💕❤️,Alltag&Skurriles,220,9,69,0,0,16,153,22.875816993464053,29.41176470588235,47.712418300653596,11.764705882352942,3.2679738562091503,5.882352941176471,41.1764705882353,37.908496732026144,10.49673202614379,8.0
25604775729_10156804334575730,Ein polizeibekannter Sexualstraftäter vergewaltigt eine Frau auf einem Bochumer Friedhof – obwohl er als rückfallgefährdet galt und im staatlichen Betreuungsprogramm war.,Straftat,30,0,4,14,3,262,100,29.0,40.0,31.0,34.0,10.0,7.0,7.0,42.0,27.58,13.0
